municao_id,categoria_id,Nível,titulo,afirmacao_veneno,pergunta_bisturi,refutacao_ponto1,refutacao_ponto2,refutacao_ponto3,Arsenal_de_Apoio (Obras e Autores),Aprenda mais,Capítulo,keywords,pontos_base,Variacoes_Semanticas,GEMINI,GEMINI,,
C06,Metanoia,3. Catequisado,"A consciência moral: serva da verdade, não sua criadora.","Minha consciência é minha guia; se eu acho que algo é certo, a Igreja não pode me dizer o contrário.","Se a consciência é a única regra, como evitar o subjetivismo e a justificação de qualquer ato imoral?","A consciência não ""cria"" o bem e o mal, mas é a voz de Deus que discerne a lei moral inscrita no coração, chamando ao bem e afastando do mal.","Uma consciência reta precisa ser formada pela Palavra de Deus, pela Doutrina da Igreja e pela oração, para que possa julgar corretamente.","Uma consciência que se recusa a ser formada pela verdade objetiva torna-se um álibi para o pecado, transformando o ""sentir-se bem"" no critério moral supremo.",CIC 1776-1785; Veritatis Splendor 54-64; São João Paulo II - Audiência Geral de 1993 sobre a consciência,N/A,N/A,"Consciência moral, Lei moral, Formação da consciência, Verdade objetiva, Veritatis splendor",80,,,,,
C07,Metanoia,3. Catequisado,A Lei Natural: a gramática moral universal.,A moral católica é só para católicos; outras culturas e religiões têm suas próprias morais.,"Se a moral é puramente cultural, como julgar atos universalmente reconhecidos como maus (genocídio, tortura)?","A Lei Natural é um conjunto de princípios morais universais, inscritos por Deus na razão humana, acessível a todos, independentemente da fé.","Ela serve como base para a coexistência humana e para o diálogo com não-católicos, pois aponta para o bem objetivo do homem.","A Lei Natural é o fundamento dos direitos humanos universais; sem ela, os direitos se tornam meras concessões do Estado, que podem ser dadas e retiradas arbitrariamente.","Santo Tomás de Aquino - Suma Teológica I-II, q. 94; CIC 1954-1960; Gaudium et Spes 16",N/A,N/A,"Lei natural, Moralidade universal, Razão humana, Santo Tomás de Aquino, Gaudium et spes",80,,,,,
C08,Metanoia,3. Catequisado,"Amor ao Pecador, Ódio ao Pecado: a distinção que o mundo esqueceu.","Se você não apoia o estilo de vida de alguém, você o odeia e é intolerante.","É possível amar genuinamente uma pessoa sem aprovar suas ações, especialmente as que a prejudicam espiritualmente?","A caridade verdadeira deseja o bem integral do próximo, incluindo sua salvação eterna. Isso implica amar a pessoa, mas odiar o pecado que a afasta de Deus.","Jesus amou todos, mas nunca aprovou o pecado. Pelo contrário, Ele chamava à conversão e à mudança de vida, por amor.","Aprovar o pecado de alguém em nome de uma falsa 'tolerância' não é amor, mas indiferença ou cumplicidade com o mal que o destrói. O verdadeiro amor é exigente.","CIC 1825; São João Paulo II - Encíclica ""Dives in Misericordia""; Padre Paulo Ricardo - ""O que é amar o próximo?""",N/A,N/A,"Amar o pecador, Odiar o pecado, Caridade, Conversão, Correção fraterna",80,,,,,
C09,Metanoia,3. Catequisado,A heresia: o que é e por que ela é tão perigosa para a alma.,"Todas as opiniões religiosas são válidas; não existe 'erro' na fé, apenas diferentes pontos de vista.","Se as ideias sobre Deus e a salvação são indiferentes, qual o sentido da Revelação e da Missão da Igreja?","A heresia é a negação pertinaz, após o recebimento do Batismo, de alguma verdade que se deve crer com fé divina e católica, ou a dúvida pertinaz a respeito dela.","É perigosa porque corrompe a fé, afasta da Verdade de Cristo e pode levar à perda da salvação eterna ao desviar a alma do caminho certo.","A heresia é como um veneno misturado a um copo de água: parece inofensiva, mas corrompe a totalidade da fé e impede a alma de receber a nutrição da verdade completa.","CIC 2089; Código de Direito Canônico, cân. 751; São Paulo - Gálatas 1, 8-9",N/A,N/A,"Heresia, Verdade de fé, Unidade da Igreja, Salvação, Magistério",80,,,,,
C10,Metanoia,3. Catequisado,"A ""Hermenêutica da Continuidade"": lendo o Vaticano II com os olhos da Tradição.","O Concílio Vaticano II mudou radicalmente a Igreja, rompendo com o passado e introduzindo uma nova religião.","Se o Vaticano II foi uma ruptura, como a Igreja pode ser ""una, santa, católica e apostólica"" ao longo dos séculos?","A ""Hermenêutica da Continuidade"" (Bento XVI) ensina que o Vaticano II deve ser interpretado em harmonia com toda a Tradição da Igreja, e não como uma ruptura.","O Concílio buscou renovar a Igreja para o mundo moderno, mas sempre fiel à sua essência perene, sem criar uma ""nova Igreja"".","A 'hermenêutica da ruptura' implicaria que o Espírito Santo abandonou a Igreja por quase 2000 anos para depois contradizer-se, o que é teologicamente absurdo e destrói a confiança na promessa de Cristo.","Papa Bento XVI - Discurso à Cúria Romana (2005); Monsenhor Fernando Arêas Rifan - ""A Doutrina do Concílio Vaticano II e a Tradição da Igreja""; Prof. Olavo de Carvalho - ""O Jardim das Aflições""",N/A,N/A,"Hermenêutica da continuidade, Concílio Vaticano II, Tradição, Ruptura, Papa Bento XVI",80,,,,,
C11,Metanoia,3. Catequisado,Teologia da Libertação: o Evangelho sequestrado por Marx.,"A Teologia da Libertação é o verdadeiro cristianismo, que se preocupa com os pobres e a justiça social.","Se a Teologia da Libertação é cristianismo, por que suas categorias principais (luta de classes, opressão) são as mesmas do marxismo ateu?","A Teologia da Libertação interpreta a fé através das lentes da análise marxista, substituindo conceitos teológicos (pecado, redenção) por socioeconômicos.","Ela distorce a figura de Cristo, transformando-o em um revolucionário social e o Reino de Deus em um projeto político-terreno.","Ao trocar a salvação eterna por uma utopia política terrena, a TdL trai a missão principal da Igreja, que é levar as almas para o Céu, não construir um paraíso na Terra.","Congregação para a Doutrina da Fé - Instrução ""Libertatis Nuntius"" (1984); Prof. Olavo de Carvalho - ""O Jardim das Aflições""; Card. Ratzinger - ""Teoria dos Princípios Teológicos""",N/A,N/A,"Teologia da libertação, Marxismo, Luta de classes, Libertatis nuntius, Reducionismo político",80,,,,,
C12,Metanoia,3. Catequisado,"A ""opção pelos pobres"" católica vs. a ""luta de classes"" marxista.",A 'opção pelos pobres' da Igreja é a mesma coisa que a luta de classes do socialismo.,Qual a diferença entre amar e servir os pobres por caridade e incitá-los à revolta e à violência de classes?,"A ""opção preferencial pelos pobres"" da Doutrina Social da Igreja é um chamado à caridade e à justiça, buscando a elevação espiritual e material dos necessitados.","A ""luta de classes"" marxista, por outro lado, incita ao ódio, à divisão e à violência, vendo a sociedade como um campo de batalha irreconciliável.","A caridade cristã busca a reconciliação e a elevação de todos, enquanto a luta de classes busca a eliminação do 'opressor', perpetuando um ciclo de ódio e violência.",Papa João Paulo II - Sollicitudo Rei Socialis 42; CIC 2443-2449; Doutrina Social da Igreja - Compêndio,N/A,N/A,"Opção pelos pobres, Luta de classes, Doutrina Social da Igreja, Caridade, Justiça social",80,,,,,
C13,Metanoia,3. Catequisado,Pecado social: a diluição da responsabilidade pessoal.,"Meus pecados são culpa da 'estrutura social opressora', não minha responsabilidade individual.","Se a culpa é sempre da ""estrutura"", como alguém pode ser moralmente responsável por suas escolhas e se converter?","A Teologia da Libertação foca excessivamente no ""pecado social"" (injustiças estruturais) a ponto de diluir a noção de pecado pessoal e a responsabilidade individual.",O Catecismo ensina que o pecado social nasce dos pecados pessoais e só pode ser combatido pela conversão de corações.,"Ao culpar apenas as 'estruturas', o homem deixa de se sentir responsável por sua própria conversão, caindo na presunção de que a mudança social, e não a santidade pessoal, é o que o salvará.","CIC 1869; São João Paulo II - Encíclica ""Reconciliatio et Paenitentia"" 16; Padre Paulo Ricardo - ""O Pecado Social""",N/A,N/A,"Pecado social, Pecado pessoal, Responsabilidade individual, Conversão, Reconciliatio et paenitentia",80,,,,,
C14,Metanoia,3. Catequisado,"A ""Igreja Popular"": a rebelião contra a hierarquia de Cristo.",O povo deve ter o poder na Igreja; a hierarquia é opressora e antidemocrática.,Cristo fundou a Igreja como uma democracia ou como uma hierarquia com pastores legítimos?,"A Teologia da Libertação promove a ideia de uma ""Igreja popular"" ou ""de base"" que se opõe e até se rebela contra a hierarquia legítima da Igreja, instituída por Cristo.","Cristo constituiu sua Igreja com uma estrutura hierárquica (Papa, Bispos, Padres) para garantir a unidade e a fidelidade à fé.","A autoridade na Igreja não vem 'de baixo' (do povo), mas 'do alto' (de Cristo através dos Apóstolos). A 'Igreja Popular' é uma tentativa de inverter essa ordem divina.","Lumen Gentium 18-29; São Cipriano de Cartago - ""Sobre a Unidade da Igreja""; CIC 874-879",N/A,N/A,"Igreja popular, Hierarquia, Eclesiologia, Lumen gentium, Unidade da Igreja",80,,,,,
C15,Metanoia,3. Catequisado,"O ""Jesus revolucionário"": a transformação de Cristo em um guerrilheiro.","Jesus foi um revolucionário que lutou contra o sistema e pregou a derrubada dos poderosos, como Che Guevara.",Há alguma evidência nos Evangelhos de que Jesus incitou à violência política ou à revolução armada?,"A Teologia da Libertação distorce a imagem de Jesus, transformando-o de Salvador e Filho de Deus em um ativista político ou guerrilheiro.","Jesus veio para libertar o homem do pecado e da morte, não para uma revolução política-econômica. Seu Reino ""não é deste mundo"".","Quando o povo quis aclamá-lo rei por motivos políticos após a multiplicação dos pães, Jesus se retirou. Sua revolução é a do coração, não a da espada.","João 18, 36; Congregação para a Doutrina da Fé - Instrução ""Libertatis Nuntius"" III, 9-10; G.K. Chesterton - ""Ortodoxia""",N/A,N/A,"Jesus revolucionário, Teologia da libertação, Reducionismo político, Reino de Deus, Marxismo",80,,,,,
C16,Metanoia,3. Catequisado,"A ""práxis"" como critério da verdade: a submissão da fé à política.","O que importa não é a doutrina, mas a 'práxis' revolucionária e o engajamento político pela transformação social.","Se a verdade é definida pela ""práxis"" (ação), como evitar que qualquer ideologia violenta seja justificada em nome de um ideal?","A Teologia da Libertação subordina a teologia e a verdade revelada à ""práxis"" política revolucionária, invertendo a ordem: a fé deve informar a ação, não o contrário.","Esta abordagem ideológica reduz a fé a um instrumento para a construção de um paraíso terreno, ignorando a transcendência e a dimensão espiritual.","Se a 'práxis' é o critério da verdade, então o sucesso de uma revolução violenta a 'justificaria', transformando o poder e a força em árbitros da moralidade.","Congregação para a Doutrina da Fé - Instrução ""Libertatis Nuntius"" IX; Santo Agostinho - ""Cidade de Deus""; Eric Voegelin - ""As Religiões Políticas""",N/A,N/A,"Práxis revolucionária, Fé e política, Verdade revelada, Ideologia, Libertatis nuntius",80,,,,,
C17,Metanoia,3. Catequisado,"A refutação do Vaticano: ""Libertatis Nuntius"" e ""Libertatis Conscientia"".",O Vaticano nunca condenou a Teologia da Libertação; isso é invenção de conservadores.,Quais documentos papais e da Santa Sé explicam claramente os erros da Teologia da Libertação?,"O Vaticano, através da Congregação para a Doutrina da Fé, publicou as instruções ""Libertatis Nuntius"" (1984) e ""Libertatis Conscientia"" (1986).","Esses documentos condenam explicitamente os desvios marxistas da Teologia da Libertação, ao mesmo tempo em que reafirmam o compromisso da Igreja com a justiça e os pobres.","Os documentos não condenam a preocupação com os pobres, mas sim a 'análise marxista' como ferramenta de interpretação da fé, mostrando que os fins (justiça) não justificam os meios (marxismo).","Congregação para a Doutrina da Fé - ""Libertatis Nuntius""; Congregação para a Doutrina da Fé - ""Libertatis Conscientia""; Card. Ratzinger - Entrevista sobre a Teologia da Libertação",N/A,N/A,"Libertatis nuntius, Libertatis conscientia, Congregação para a Doutrina da Fé, Teologia da libertação, Cardeal Ratzinger",80,,,,,
C18,Metanoia,3. Catequisado,"O Reino de Deus: neste mundo, mas não deste mundo.","Devemos construir o Reino de Deus na Terra, uma sociedade perfeita e sem desigualdades aqui e agora.","Se o Reino de Deus é puramente terreno, como explicar o sofrimento, a morte e a necessidade da redenção espiritual?","O Reino de Deus começa na Terra, mas é essencialmente espiritual e transcendente; seu cume é a vida eterna no Céu, não uma utopia política.","A tentativa de construir um ""paraíso na Terra"" sem Deus sempre resultou em tirania e derramamento de sangue, como alertam os Papas sobre o comunismo.","A tentativa de realizar o paraíso na terra é uma forma de 'imanentizar o escaton', uma heresia gnóstica que busca a perfeição do mundo por meios políticos, ignorando o pecado original.","CIC 763-769; Gaudium et Spes 39; São João Paulo II - Centesimus Annus 25; Eric Voegelin - ""Ciência, Política e Gnose""",N/A,N/A,"Reino de Deus, Utopia política, Escatologia, Vida eterna, Imanentização do escaton",80,,,,,
C19,Metanoia,3. Catequisado,"A caridade verdadeira vs. o ""assistencialismo"".",A Igreja só faz assistencialismo e não ataca a raiz dos problemas sociais.,"É suficiente apenas dar esmolas, ou a caridade cristã vai além, buscando a promoção integral da pessoa?","A caridade cristã vai além do mero ""assistencialismo"", buscando a promoção integral da pessoa humana, em sua dimensão material e espiritual.","Ela busca as causas da pobreza e da injustiça, incentivando a criação de estruturas justas, mas sempre com base no amor e na dignidade do ser humano, não no ódio de classes.","A meta final da caridade católica não é apenas dar o pão, mas levar a alma a conhecer o Pão da Vida, Jesus Cristo, pois 'não só de pão vive o homem'.",CIC 2447; Papa Bento XVI - Deus Caritas Est 28; Santa Teresa de Calcutá - Testemunhos sobre caridade,N/A,N/A,"Caridade, Assistencialismo, Promoção humana integral, Doutrina Social da Igreja, Deus caritas est",80,,,,,
